,posteam,Player,play_class,Play Count
2363,GB,R.Greene,run left end,1
2364,GB,R.Tonyan,pass deep left,5
2365,GB,R.Tonyan,pass deep middle,4
2366,GB,R.Tonyan,pass deep right,9
2367,GB,R.Tonyan,pass short left,25
2368,GB,R.Tonyan,pass short middle,13
2369,GB,R.Tonyan,pass short right,32
2370,GB,T.Austin,pass short left,3
2371,GB,T.Austin,pass short right,2
2372,GB,T.Carson,pass short middle,1
2373,GB,T.Carson,pass short right,3
2374,GB,T.Carson,run left tackle,1
2375,GB,T.Carson,run middle,2
2376,GB,T.Carson,run right end,1
2377,GB,T.Davis,pass deep right,1
2378,GB,T.Ervin,pass deep left,2
2379,GB,T.Ervin,pass short left,9
2380,GB,T.Ervin,pass short middle,3
2381,GB,T.Ervin,pass short right,6
2382,GB,T.Ervin,run left end,3
2383,GB,T.Ervin,run left guard,1
2384,GB,T.Ervin,run left tackle,4
2385,GB,T.Ervin,run middle,3
2386,GB,T.Ervin,run right end,3
2387,GB,T.Ervin,run right guard,1
2388,GB,T.Montgomery,pass deep left,1
2389,GB,T.Montgomery,pass short left,4
2390,GB,T.Montgomery,pass short middle,10
2391,GB,T.Montgomery,pass short right,8
2392,GB,T.Montgomery,run left end,8
2393,GB,T.Montgomery,run left guard,2
2394,GB,T.Montgomery,run left tackle,6
2395,GB,T.Montgomery,run middle,5
2396,GB,T.Montgomery,run right end,2
2397,GB,T.Montgomery,run right guard,1
2398,HOU,A.Blue,pass short left,15
2399,HOU,A.Blue,pass short middle,8
2400,HOU,A.Blue,pass short right,6
2401,HOU,A.Blue,run left end,8
2402,HOU,A.Blue,run left guard,19
2403,HOU,A.Blue,run left tackle,15
2404,HOU,A.Blue,run middle,47
2405,HOU,A.Blue,run right end,12
2406,HOU,A.Blue,run right guard,22
2407,HOU,A.McCarron,run left end,2
2408,HOU,A.McCarron,run middle,1
2409,HOU,A.McCarron,run right end,2
2410,HOU,B.Anger,run middle,1
2411,HOU,B.Cooks,pass deep left,12
2412,HOU,B.Cooks,pass deep middle,5
2413,HOU,B.Cooks,pass deep right,14
2414,HOU,B.Cooks,pass short left,28
2415,HOU,B.Cooks,pass short middle,29
2416,HOU,B.Cooks,pass short right,31
2417,HOU,B.Ellington,pass deep middle,1
2418,HOU,B.Ellington,pass deep right,1
2419,HOU,B.Ellington,pass short left,4
2420,HOU,B.Ellington,pass short middle,5
2421,HOU,B.Ellington,pass short right,1
2422,HOU,B.Howell,pass deep left,1
2423,HOU,B.Howell,pass short right,1
2424,HOU,B.Howell,run left guard,2
2425,HOU,B.Howell,run left tackle,1
2426,HOU,B.Howell,run middle,4
2427,HOU,B.Howell,run right guard,8
2428,HOU,C.Gillaspia,pass short right,1
2429,HOU,C.Hansen,pass deep left,3
2430,HOU,C.Hansen,pass deep middle,1
2431,HOU,C.Hansen,pass deep right,1
2432,HOU,C.Hansen,pass short left,5
2433,HOU,C.Hansen,pass short middle,7
2434,HOU,C.Hansen,pass short right,7
2435,HOU,C.Hyde,pass short left,10
2436,HOU,C.Hyde,pass short middle,7
2437,HOU,C.Hyde,pass short right,4
2438,HOU,C.Hyde,run left end,17
2439,HOU,C.Hyde,run left guard,44
2440,HOU,C.Hyde,run left tackle,27
2441,HOU,C.Hyde,run middle,98
2442,HOU,C.Hyde,run right end,16
2443,HOU,C.Hyde,run right guard,45
2444,HOU,C.Prosise,pass short left,3
2445,HOU,C.Prosise,pass short right,2
2446,HOU,C.Prosise,run left end,1
2447,HOU,C.Prosise,run left tackle,1
2448,HOU,C.Prosise,run middle,6
2449,HOU,C.Prosise,run right end,1
2450,HOU,C.Prosise,run right guard,1
2451,HOU,D.Carter,pass deep left,2
2452,HOU,D.Carter,pass deep middle,1
2453,HOU,D.Carter,pass deep right,4
2454,HOU,D.Carter,pass short left,10
2455,HOU,D.Carter,pass short middle,8
2456,HOU,D.Carter,pass short right,17
2457,HOU,D.Carter,run right end,1
2458,HOU,D.Fells,pass deep middle,1
2459,HOU,D.Fells,pass deep right,5
2460,HOU,D.Fells,pass short left,28
2461,HOU,D.Fells,pass short middle,17
2462,HOU,D.Fells,pass short right,37
2463,HOU,D.Foreman,pass deep right,1
2464,HOU,D.Foreman,pass short left,2
2465,HOU,D.Foreman,run left end,4
2466,HOU,D.Foreman,run middle,3
2467,HOU,D.Foreman,run right guard,1
2468,HOU,D.Hopkins,pass deep left,27
2469,HOU,D.Hopkins,pass deep middle,22
2470,HOU,D.Hopkins,pass deep right,25
2471,HOU,D.Hopkins,pass short left,111
2472,HOU,D.Hopkins,pass short middle,76
2473,HOU,D.Hopkins,pass short right,84
2474,HOU,D.Hopkins,run right end,2
2475,HOU,D.Hopkins,run right guard,1
2476,HOU,D.Johnson,pass deep left,5
2477,HOU,D.Johnson,pass deep right,3
2478,HOU,D.Johnson,pass short left,59
2479,HOU,D.Johnson,pass short middle,18
2480,HOU,D.Johnson,pass short right,34
2481,HOU,D.Johnson,run left end,21
2482,HOU,D.Johnson,run left guard,29
2483,HOU,D.Johnson,run left tackle,19
2484,HOU,D.Johnson,run middle,52
2485,HOU,D.Johnson,run right end,13
2486,HOU,D.Johnson,run right guard,32
2487,HOU,D.Watson,pass short right,1
2488,HOU,D.Watson,run left end,103
2489,HOU,D.Watson,run left guard,3
2490,HOU,D.Watson,run left tackle,8
2491,HOU,D.Watson,run middle,58
2492,HOU,D.Watson,run right end,74
2493,HOU,D.Watson,run right guard,4
2494,HOU,Da.Johnson,pass deep left,2
2495,HOU,Da.Johnson,pass short left,10
2496,HOU,Da.Johnson,pass short middle,5
2497,HOU,Da.Johnson,pass short right,10
2498,HOU,Da.Johnson,run left end,3
2499,HOU,Da.Johnson,run left guard,16
2500,HOU,Da.Johnson,run left tackle,11
2501,HOU,Da.Johnson,run middle,35
2502,HOU,Da.Johnson,run right end,6
2503,HOU,Da.Johnson,run right guard,26
2504,HOU,De.Thomas,pass deep left,3
2505,HOU,De.Thomas,pass deep middle,2
2506,HOU,De.Thomas,pass deep right,3
2507,HOU,De.Thomas,pass short left,8
2508,HOU,De.Thomas,pass short middle,4
2509,HOU,De.Thomas,pass short right,13
2510,HOU,Du.Johnson,pass short left,5
2511,HOU,Du.Johnson,pass short middle,2
2512,HOU,Du.Johnson,pass short right,1
2513,HOU,Du.Johnson,run left guard,3
2514,HOU,Du.Johnson,run left tackle,3
2515,HOU,Du.Johnson,run middle,1
2516,HOU,Du.Johnson,run right guard,2
2517,HOU,G.Howell,run middle,2
2518,HOU,G.Howell,run right guard,3
2519,HOU,J.Akins,pass deep left,8
2520,HOU,J.Akins,pass deep middle,3
2521,HOU,J.Akins,pass deep right,7
2522,HOU,J.Akins,pass short left,29
2523,HOU,J.Akins,pass short middle,33
2524,HOU,J.Akins,pass short right,52
2525,HOU,J.Akins,run middle,1
2526,HOU,J.Reid,run right end,1
2527,HOU,J.Thomas,pass deep left,1
2528,HOU,J.Thomas,pass deep right,1
2529,HOU,J.Thomas,pass short left,11
2530,HOU,J.Thomas,pass short middle,6
2531,HOU,J.Thomas,pass short right,12
2532,HOU,J.Webb,pass short left,1
2533,HOU,J.Webb,pass short middle,1
2534,HOU,J.Webb,pass short right,1
2535,HOU,K.Coutee,pass deep left,6
2536,HOU,K.Coutee,pass deep middle,7
2537,HOU,K.Coutee,pass deep right,6
2538,HOU,K.Coutee,pass short left,35
2539,HOU,K.Coutee,pass short middle,38
2540,HOU,K.Coutee,pass short right,39
2541,HOU,K.Coutee,run left end,4
2542,HOU,K.Coutee,run right end,1
2543,HOU,K.Stills,pass deep left,8
2544,HOU,K.Stills,pass deep middle,7
2545,HOU,K.Stills,pass deep right,8
2546,HOU,K.Stills,pass short left,13
2547,HOU,K.Stills,pass short middle,25
2548,HOU,K.Stills,pass short right,24
2549,HOU,K.Warring,pass deep right,2
2550,HOU,K.Warring,pass short left,1
2551,HOU,K.Warring,pass short middle,2
2552,HOU,K.Warring,pass short right,2
2553,HOU,L.Miller,pass deep right,2
2554,HOU,L.Miller,pass short left,15
2555,HOU,L.Miller,pass short middle,12
2556,HOU,L.Miller,pass short right,16
2557,HOU,L.Miller,run left end,21
2558,HOU,L.Miller,run left guard,21
2559,HOU,L.Miller,run left tackle,27
2560,HOU,L.Miller,run middle,64
2561,HOU,L.Miller,run right end,14
2562,HOU,L.Miller,run right guard,42
2563,HOU,P.Brown,pass deep left,1
2564,HOU,P.Brown,pass deep right,3
2565,HOU,P.Brown,pass short left,4
2566,HOU,P.Brown,pass short middle,3
2567,HOU,P.Brown,pass short right,5
2568,HOU,R.Cobb,pass deep left,3
2569,HOU,R.Cobb,pass deep middle,2
2570,HOU,R.Cobb,pass deep right,1
2571,HOU,R.Cobb,pass short left,12
2572,HOU,R.Cobb,pass short middle,15
2573,HOU,R.Cobb,pass short right,15
2574,HOU,R.Griffin,pass deep left,2
2575,HOU,R.Griffin,pass deep middle,4
2576,HOU,R.Griffin,pass deep right,2
2577,HOU,R.Griffin,pass short left,17
2578,HOU,R.Griffin,pass short middle,7
2579,HOU,R.Griffin,pass short right,16
2580,HOU,S.Coates,pass short left,1
2581,HOU,S.Coates,pass short middle,1
2582,HOU,S.Mitchell,pass deep left,4
2583,HOU,S.Mitchell,pass deep right,2
2584,HOU,S.Mitchell,pass short left,2
2585,HOU,S.Mitchell,pass short middle,4
2586,HOU,S.Mitchell,pass short right,2
2587,HOU,S.Phillips,pass short left,1
2588,HOU,S.Phillips,run left tackle,1
2589,HOU,S.Phillips,run middle,1
2590,HOU,T.Ervin,pass deep left,1
2591,HOU,T.Ervin,pass short left,2
2592,HOU,T.Jones,pass short middle,1
2593,HOU,T.Jones,pass short right,2
2594,HOU,T.Jones,run left end,1
2595,HOU,T.Jones,run left guard,1
2596,HOU,T.Jones,run middle,2
2597,HOU,T.Jones,run right end,3
2598,HOU,T.Jones,run right guard,1
2599,HOU,V.Smith,pass deep left,2
2600,HOU,V.Smith,pass deep middle,2
2601,HOU,V.Smith,pass deep right,2
2602,HOU,V.Smith,pass short left,1
2603,HOU,V.Smith,pass short middle,1
2604,HOU,V.Smith,pass short right,4
2605,HOU,W.Fuller,pass deep left,27
2606,HOU,W.Fuller,pass deep middle,6
2607,HOU,W.Fuller,pass deep right,28
2608,HOU,W.Fuller,pass short left,56
2609,HOU,W.Fuller,pass short middle,31
2610,HOU,W.Fuller,pass short right,51
2611,HOU,W.Fuller,run left end,1
2612,IND,A.Dulin,pass deep middle,1
2613,IND,A.Dulin,pass short left,4
2614,IND,A.Dulin,pass short middle,2
2615,IND,A.Dulin,pass short right,1
2616,IND,A.Dulin,run left end,1
2617,IND,A.Dulin,run right end,1
2618,IND,A.Luck,pass short left,1
2619,IND,A.Luck,pass short right,1
2620,IND,A.Luck,run left end,14
2621,IND,A.Luck,run left guard,1
2622,IND,A.Luck,run middle,12
2623,IND,A.Luck,run right end,7
2624,IND,B.Hoyer,run right end,1
2625,IND,B.Hoyer,run right guard,1
2626,IND,C.Michael,run middle,2
2627,IND,C.Rogers,pass deep left,5
2628,IND,C.Rogers,pass deep middle,4
2629,IND,C.Rogers,pass deep right,8
2630,IND,C.Rogers,pass short left,33
2631,IND,C.Rogers,pass short middle,22
2632,IND,C.Rogers,pass short right,39
2633,IND,C.Rogers,run left end,1
2634,IND,C.Rogers,run right end,1
2635,IND,C.Williams,pass short right,1
2636,IND,D.Cain,pass deep left,2
2637,IND,D.Cain,pass short left,4
2638,IND,D.Cain,pass short middle,1
2639,IND,D.Cain,pass short right,7
2640,IND,D.Fountain,pass short left,2
2641,IND,D.Fountain,pass short right,1
2642,IND,D.Funchess,pass deep left,2
2643,IND,D.Funchess,pass short left,3
2644,IND,D.Harris,pass deep left,1
2645,IND,D.Harris,pass short left,4
2646,IND,D.Harris,pass short middle,1
2647,IND,D.Harris,pass short right,4
2648,IND,D.Harris,run left end,2
2649,IND,D.Harris,run right end,4
2650,IND,D.Inman,pass deep left,7
2651,IND,D.Inman,pass deep middle,3
2652,IND,D.Inman,pass deep right,3
2653,IND,D.Inman,pass short left,16
2654,IND,D.Inman,pass short middle,9
2655,IND,D.Inman,pass short right,17
2656,IND,E.Ebron,pass deep left,7
2657,IND,E.Ebron,pass deep middle,10
2658,IND,E.Ebron,pass deep right,18
2659,IND,E.Ebron,pass short left,42
2660,IND,E.Ebron,pass short middle,47
2661,IND,E.Ebron,pass short right,53
2662,IND,E.Ebron,run left end,1
2663,IND,E.Ebron,run left tackle,1
2664,IND,E.Ebron,run right end,1
2665,IND,E.Swoope,pass deep middle,2
2666,IND,E.Swoope,pass deep right,1
2667,IND,E.Swoope,pass short left,2
2668,IND,E.Swoope,pass short middle,2
2669,IND,E.Swoope,pass short right,3
2670,IND,J.Brissett,pass short middle,1
2671,IND,J.Brissett,run left end,15
2672,IND,J.Brissett,run left guard,4
2673,IND,J.Brissett,run left tackle,1
2674,IND,J.Brissett,run middle,20
2675,IND,J.Brissett,run right end,15
2676,IND,J.Doyle,pass deep left,5
2677,IND,J.Doyle,pass deep middle,2
2678,IND,J.Doyle,pass deep right,4
2679,IND,J.Doyle,pass short left,55
2680,IND,J.Doyle,pass short middle,47
2681,IND,J.Doyle,pass short right,34
2682,IND,J.McNichols,run middle,1
2683,IND,J.McNichols,run right guard,1
2684,IND,J.Taylor,pass deep left,1
2685,IND,J.Taylor,pass short left,20
2686,IND,J.Taylor,pass short middle,3
2687,IND,J.Taylor,pass short right,19
2688,IND,J.Taylor,run left end,35
2689,IND,J.Taylor,run left guard,30
2690,IND,J.Taylor,run left tackle,23
2691,IND,J.Taylor,run middle,77
2692,IND,J.Taylor,run right end,28
2693,IND,J.Taylor,run right guard,36
2694,IND,J.Wilkins,pass short left,20
2695,IND,J.Wilkins,pass short middle,7
2696,IND,J.Wilkins,pass short right,18
2697,IND,J.Wilkins,run left end,30
2698,IND,J.Wilkins,run left guard,22
2699,IND,J.Wilkins,run left tackle,23
2700,IND,J.Wilkins,run middle,76
2701,IND,J.Wilkins,run right end,17
2702,IND,J.Wilkins,run right guard,16
2703,IND,J.Williams,pass short left,2
2704,IND,J.Williams,pass short middle,1
2705,IND,J.Williams,pass short right,2
2706,IND,J.Williams,run left end,6
2707,IND,J.Williams,run left guard,4
2708,IND,J.Williams,run left tackle,4
2709,IND,J.Williams,run middle,19
2710,IND,J.Williams,run right end,8
2711,IND,J.Williams,run right guard,6
2712,IND,M.Alie-Cox,pass deep left,5
2713,IND,M.Alie-Cox,pass deep middle,3
2714,IND,M.Alie-Cox,pass deep right,4
2715,IND,M.Alie-Cox,pass short left,12
2716,IND,M.Alie-Cox,pass short middle,17
2717,IND,M.Alie-Cox,pass short right,27
2718,IND,M.Johnson,pass deep left,12
2719,IND,M.Johnson,pass deep middle,8
2720,IND,M.Johnson,pass deep right,10
2721,IND,M.Johnson,pass short left,17
2722,IND,M.Johnson,pass short middle,7
2723,IND,M.Johnson,pass short right,15
2724,IND,M.Johnson,run left end,1
2725,IND,M.Mack,pass short left,23
2726,IND,M.Mack,pass short middle,7
2727,IND,M.Mack,pass short right,19
2728,IND,M.Mack,run left end,82
2729,IND,M.Mack,run left guard,51
2730,IND,M.Mack,run left tackle,35
2731,IND,M.Mack,run middle,192
2732,IND,M.Mack,run right end,50
2733,IND,M.Mack,run right guard,41
2734,IND,M.Pittman,pass deep left,7
2735,IND,M.Pittman,pass deep middle,3
2736,IND,M.Pittman,pass deep right,2
2737,IND,M.Pittman,pass short left,16
2738,IND,M.Pittman,pass short middle,17
2739,IND,M.Pittman,pass short right,26
2740,IND,M.Pittman,run left end,3
2741,IND,M.Pittman,run right end,1
2742,IND,N.Hines,pass deep left,4
2743,IND,N.Hines,pass deep right,4
2744,IND,N.Hines,pass short left,90
2745,IND,N.Hines,pass short middle,41
2746,IND,N.Hines,pass short right,79
2747,IND,N.Hines,run left end,23
2748,IND,N.Hines,run left guard,30
2749,IND,N.Hines,run left tackle,16
2750,IND,N.Hines,run middle,86
2751,IND,N.Hines,run right end,24
2752,IND,N.Hines,run right guard,31
2753,IND,N.Togiai,pass short right,1
2754,IND,P.Campbell,pass deep left,3
2755,IND,P.Campbell,pass deep middle,1
2756,IND,P.Campbell,pass deep right,2
2757,IND,P.Campbell,pass short left,12
2758,IND,P.Campbell,pass short middle,4
2759,IND,P.Campbell,pass short right,11
2760,IND,P.Campbell,run left end,3
2761,IND,P.Campbell,run right end,3
2762,IND,P.Rivers,run middle,2
2763,IND,Q.Nelson,run middle,1
2764,IND,R.Grant,pass deep left,3
2765,IND,R.Grant,pass deep middle,1
2766,IND,R.Grant,pass deep right,6
2767,IND,R.Grant,pass short left,16
2768,IND,R.Grant,pass short middle,7
2769,IND,R.Grant,pass short right,19
2770,IND,R.Hewitt,pass short left,2
2771,IND,R.Hewitt,pass short right,1
2772,IND,R.Kelly,pass short right,1
2773,IND,R.Travis,pass deep right,1
2774,IND,R.Travis,pass short left,1
2775,IND,R.Travis,pass short middle,1
2776,IND,R.Travis,pass short right,3
2777,IND,R.Turbin,pass short right,2
2778,IND,R.Turbin,run left end,1
2779,IND,R.Turbin,run left guard,1
2780,IND,R.Turbin,run middle,2
2781,IND,T.Burton,pass deep left,3
2782,IND,T.Burton,pass deep middle,1
2783,IND,T.Burton,pass deep right,2
2784,IND,T.Burton,pass short left,12
2785,IND,T.Burton,pass short middle,17
2786,IND,T.Burton,pass short right,15
2787,IND,T.Burton,run right end,1
2788,IND,T.Hilton,pass deep left,29
2789,IND,T.Hilton,pass deep middle,18
2790,IND,T.Hilton,pass deep right,39
2791,IND,T.Hilton,pass short left,94
2792,IND,T.Hilton,pass short middle,26
2793,IND,T.Hilton,pass short right,101
2794,IND,Z.Pascal,pass deep left,21
2795,IND,Z.Pascal,pass deep middle,13
2796,IND,Z.Pascal,pass deep right,24
2797,IND,Z.Pascal,pass short left,56
2798,IND,Z.Pascal,pass short middle,38
2799,IND,Z.Pascal,pass short right,48
2800,IND,Z.Pascal,run left end,2
2801,IND,Z.Pascal,run right end,3
2802,JAX,A.Seferian-Jenkins,pass short left,5
2803,JAX,A.Seferian-Jenkins,pass short middle,9
2804,JAX,A.Seferian-Jenkins,pass short right,5
2805,JAX,B.Bell,pass deep right,1
2806,JAX,B.Bell,pass short middle,4
2807,JAX,B.Bell,pass short right,6
2808,JAX,B.Bortles,run left end,11
2809,JAX,B.Bortles,run left guard,3
2810,JAX,B.Bortles,run middle,21
2811,JAX,B.Bortles,run right end,12
2812,JAX,B.Bortles,run right guard,2
2813,JAX,B.Ellefson,pass deep middle,1
2814,JAX,B.Ellefson,pass short middle,1
2815,JAX,B.Ellefson,pass short right,2
2816,JAX,B.Koyack,pass short left,1
2817,JAX,B.Koyack,pass short middle,1
2818,JAX,B.Koyack,pass short right,1
2819,JAX,B.Miller,pass short left,1
2820,JAX,B.Miller,pass short right,1
2821,JAX,B.Wilds,run middle,5
2822,JAX,B.Wilds,run right end,1
2823,JAX,C.Board,pass deep middle,1
2824,JAX,C.Board,pass short middle,1
2825,JAX,C.Board,pass short right,2
2826,JAX,C.Conley,pass deep left,21
2827,JAX,C.Conley,pass deep middle,9
2828,JAX,C.Conley,pass deep right,16
2829,JAX,C.Conley,pass short left,39
2830,JAX,C.Conley,pass short middle,22
2831,JAX,C.Conley,pass short right,46
2832,JAX,C.Grant,pass deep left,1
2833,JAX,C.Grant,pass short left,5
2834,JAX,C.Grant,pass short middle,2
2835,JAX,C.Grant,pass short right,4
2836,JAX,C.Grant,run left end,3
2837,JAX,C.Grant,run left tackle,1
2838,JAX,C.Grant,run middle,5
2839,JAX,C.Grant,run right end,3
2840,JAX,C.Grant,run right guard,1
2841,JAX,C.Hyde,pass short middle,2
2842,JAX,C.Hyde,pass short right,5
2843,JAX,C.Hyde,run left end,6
2844,JAX,C.Hyde,run left guard,8
2845,JAX,C.Hyde,run left tackle,1
2846,JAX,C.Hyde,run middle,28
2847,JAX,C.Hyde,run right end,7
2848,JAX,C.Hyde,run right guard,8
2849,JAX,C.Johnson,pass deep left,4
2850,JAX,C.Johnson,pass deep middle,3
2851,JAX,C.Johnson,pass deep right,3
2852,JAX,C.Johnson,pass short left,6
2853,JAX,C.Johnson,pass short middle,6
2854,JAX,C.Johnson,pass short right,9
2855,JAX,C.Jones,pass short left,1
2856,JAX,C.Kessler,run middle,13
2857,JAX,C.Kessler,run right end,4
2858,JAX,C.Kessler,run right guard,1
2859,JAX,C.Reynolds,pass short right,1
2860,JAX,C.Reynolds,run middle,1
2861,JAX,C.Thompson,pass short left,7
2862,JAX,C.Thompson,pass short middle,3
2863,JAX,C.Thompson,pass short right,13
2864,JAX,C.Thompson,run left end,1
2865,JAX,C.Thompson,run left guard,1
2866,JAX,C.Thompson,run left tackle,1
2867,JAX,C.Thompson,run middle,1
2868,JAX,C.Thompson,run right end,2
2869,JAX,Co.Davis,pass short right,1
2870,JAX,D.Chark,pass deep left,27
2871,JAX,D.Chark,pass deep middle,14
2872,JAX,D.Chark,pass deep right,31
2873,JAX,D.Chark,pass short left,60
2874,JAX,D.Chark,pass short middle,33
2875,JAX,D.Chark,pass short right,78
2876,JAX,D.Chark,run left tackle,1
2877,JAX,D.Chark,run right end,1
2878,JAX,D.Grinnage,pass deep left,1
2879,JAX,D.Grinnage,pass short middle,7
2880,JAX,D.Moncrief,pass deep left,14
2881,JAX,D.Moncrief,pass deep middle,5
2882,JAX,D.Moncrief,pass deep right,13
2883,JAX,D.Moncrief,pass short left,18
2884,JAX,D.Moncrief,pass short middle,13
2885,JAX,D.Moncrief,pass short right,26
2886,JAX,D.Ogunbowale,pass short left,7
2887,JAX,D.Ogunbowale,pass short middle,5
2888,JAX,D.Ogunbowale,pass short right,8
2889,JAX,D.Ogunbowale,run left end,3
2890,JAX,D.Ogunbowale,run left guard,2
2891,JAX,D.Ogunbowale,run middle,18
2892,JAX,D.Ogunbowale,run right end,5
2893,JAX,D.Ogunbowale,run right guard,3
2894,JAX,D.Ozigbo,pass short left,2
2895,JAX,D.Ozigbo,pass short middle,2
2896,JAX,D.Ozigbo,pass short right,10
2897,JAX,D.Ozigbo,run left end,3
2898,JAX,D.Ozigbo,run middle,4
2899,JAX,D.Ozigbo,run right end,3
2900,JAX,D.Westbrook,pass deep left,13
2901,JAX,D.Westbrook,pass deep middle,7
2902,JAX,D.Westbrook,pass deep right,15
2903,JAX,D.Westbrook,pass short left,49
2904,JAX,D.Westbrook,pass short middle,42
2905,JAX,D.Westbrook,pass short right,77
2906,JAX,D.Westbrook,run left end,5
2907,JAX,D.Westbrook,run right end,9
2908,JAX,D.Williams,run left tackle,1
2909,JAX,D.Williams,run middle,4
2910,JAX,D.Williams,run right end,3
2911,JAX,E.Saubert,pass short left,2
2912,JAX,E.Saubert,pass short middle,1
2913,JAX,E.Saubert,pass short right,1
2914,JAX,G.Minshe.II,pass short middle,1
2915,JAX,G.Minshe.II,run left end,15
2916,JAX,G.Minshe.II,run left tackle,1
2917,JAX,G.Minshe.II,run middle,22
2918,JAX,G.Minshe.II,run right end,13
2919,JAX,G.Minshe.II,run right guard,1
2920,JAX,G.Minshew,run left guard,1
2921,JAX,G.Minshew,run left tackle,1
2922,JAX,G.Minshew,run middle,13
2923,JAX,G.Minshew,run right end,9
2924,JAX,G.Swaim,pass deep right,1
2925,JAX,G.Swaim,pass short left,8
